Id,Label,Tweet Text
1252557055220727808,0,"@realDonaldTrump If your goal is to kill as many people as possible using Covid19, then you do a really great job .. otherwise, you are a damn loser, failing everyday .."
1302599682477023232,1,@realDonaldTrump It is clear to see who has benefitted from your corrupt presidency.  It certainly is not the millions of people who are worried about how they are going to pay hospital bills from Covid-19 or feed their children because they don't have a job.  #WakeUp
1276702052249489408,1,@realDonaldTrump It would be nice if you would put as much energy into the coronavirus outbreak as you are with all the other bullshit stuff...PLEASE EITHER DO YOUR JOB OR QUIT!!! The welfare of our country is at stake...#TrumpMustGo
1263309445976731657,6,@realDonaldTrump I’ve also heard she’s taking millions in Federal funds for Covid19 and using it to send out absentee ballots......she’s also moving covid patients from nursing homes and moving to other locations! Where is the Common Sense in this. She is bankrupting our State &amp; Businesses!
1288827782278139904,4,"@realDonaldTrump Man your time is up, you are sending federal troops out and harming citizens we are not going to be punked by your power to intimidation, You have done a horrible job surrounding covid-19 and the Stimulus Act, You should have followed the results of Canada"
1307795806716559361,0,"@realDonaldTrump Mr corona virus look your job https://t.co/4HyD80LKkf › country
United States Coronavirus: 6,993,927 Cases and 204,018 Deaths ... https://t.co/5On6LB8G1l"
1296831848962838528,0,"@realDonaldTrump Mr corrupt pinch pussy women look your job idiot https://t.co/M5pQhANOK2 › us
United States Coronavirus: 5,745,520 Cases and 177,357 Deaths - Worldometer https://t.co/Qoe7z9Iq3e"
1277248916669345794,1,"@realDonaldTrump My niece and nephew are half Asian , they didn’t spread the Coronavirus.
The latinos that i that i zomba with on Sunday aren’t rapist and murders  
The Africa American who mentored me at my last job is not a “thug”"
1242282463814025217,0,@realDonaldTrump Now they blame you for an elderly couple eating Fish tank cleaner to cure Covid-19 and one died.  They were duped by old wive tails. https://t.co/ACgIKHfVns
1302613345892282377,0,@realDonaldTrump Oh just look at all the future covid-19 victims. How sweet. If they're lucky maybe they'll pass it on to their elderly parents and they too can get sick. Such caring individuals.
1262171930972602368,1,"@realDonaldTrump Pretender to be in charge of U.S. was CIC of ISIS , Obama, never pretended to be a President, wanted change of illegals invading U.S. and for whites to be a minority. Stats do not lie, he did as traitor Obama. ALL leaders of all nations had Coronavirus,  Filthy Obama lied again."
1249888961297813505,0,"@realDonaldTrump So far 23640 Americans lost their lives for the Coronavirus. How many of them would be alive today, if you did your job instead of wasting two months on spreading conspiracy with @seanhannity and @FoxNews . You are responsible for the death of thousands of Americans"
1245133790067949568,1,@realDonaldTrump Still talking about being impeached during the coronavirus update. Now using it as an excuse for not doing your job. You need to be impeached again for your incompetence and utter stupidity. You're using these updates to campaign. We know a con when we see one.
1245040160422707202,0,"@realDonaldTrump Trump Blew Off Infrastructure in 2016 So...

Coronavirus U.S. Death Toll Hits 3000 Just Shy Of Dr. Anthony Fauci sayings he expects 100k-200k deaths in the United States. 
@CDCgov @WHO @US_FDA @CNN
 
#CARESAct #Coronavirustruth 

More To Come As The Peak Hits In Two Weeks https://t.co/Z8c62M0cTU"
1261307772576153605,0,"@realDonaldTrump United States
Coronavirus Cases:
1,460,902
Deaths:
87,025                                                                                             
                         Unemployment 14.7%     maybe you should 
   DO YOUR JOB instead of obsessing over President Obama https://t.co/KFDpWHOmTF"
1269976447474708481,2,"@realDonaldTrump You already destroyed America! Alienating our allies, creating and promoting race riots, destroying trade, let not forget all the Americans dead due to your lack of importance of the coronavirus. All due to  of your personal agenda politically to benefit you and your buddies."
1306987404734029824,0,"@realDonaldTrump You call 200,000 Americans dead from #coronavirus in six months compared to 12,000 dead from swine flu in a YEAR an ""incredible job?"" Delusional mass murdering asshole. https://t.co/s22nvJl52w"
1269775516510425090,0,@realDonaldTrump You know the BLM movement is coming to the end of its spin cycle when @60Minutes @ScottPelley start talking about Covid 19 again &amp; new infection rates along w new job numbers not being reported accurately back to the days of pandemic #FAKENEWS
1298049885850279938,2,@realDonaldTrump has failed to provide nursing homes with crucial resources and pushed forward with rolling back protections for residents and wants to take funding away from Social Security and Medicare to make up for the economic damage of his coronavirus failure. #TrumpChaos
1249901179246497793,4,"@realDonaldTrump seeing as how you’re so quick to make moves regarding #COVID19, can you quickly get me my stimulus check and a new job? #laidoff #coronavirus #StimulusChecks"
1254293247079395328,0,@real_defender @realDonaldTrump We have 25%of the world's deaths due to Covid-19 with having only 4.25 % of the world's population.  An embarrassingly bad job under Trump's leadership. The buck always stops at the President's feet. Sorry to report these facts.
1286727116764205057,1,"@replouiegohmert Please do some actual work on behalf of Texas. Covid-19 is wreaking havoc, and you’re up there drinking the kool-aid. I don’t care which party does what. I do care that you’re wasting my money on political games. If you can’t do this job, then resign and let someone else do it."
1289006015304753153,0,"@richardhine @realDonaldTrump Are you forgetting that Cuomo had sent Covid-19 patients to nursing homes? It takes a village to get through a problem. Had Cuomo not done this, many people would still be alive? Where's his arrest warrant? 

https://t.co/Vo2yJ3HjD7"
1283443373223948295,1,"@richardpauptit @IanMaher7 @BorisJohnson And the poor sap, having rehearsed his 'gag' saw fit to use it in response to a serious question about grieving relatives of Covid 19 victims. An appalling misjudgement, but just the sort of thing we've come to expect."
1251362279079043072,0,@richardvogt2019 @leighsales @samanthamaiden @WHO Iceland is testing their whole population 7 are finding 50% are asymptomatic #Covid19. China has not told the truth to @WHO of that I am aware but a whole stack of third world countries shut down their schools &amp; there is no comparison to Asian schools managed by Pandemic Offices.
1251422148356452353,7,@rogjah311 @pulte MY PayPal is :  terminatiallops@gmail.com kindly support me and my baby  with something for food times are hard.  I LOST MY Restaurant JOB due to covid 19 pandemic .
1243390868909740033,2,"@russdiemon thank you for offering to help. i’m a waitress &amp; cant work, my job has been closed due to coronavirus &amp; unemployment denied me b/c i don’t have enough hours. Bless you for just offering to help us during this hard time. My cashapp is $LaurenElixabeth 🥺😇"
1293428518567784449,1,"@ryanstruyk @gtconway3d 😢And trump,is freaking out about college football
He is a worthless showboat idiot  .he should be charged with murder .If my child gets Coronavirus at school. Or brings it home to my elderly parents. I will sue u.!!promise  I’ll contact every school, to join me. No NDAs for us !"
1304211007947104256,0,"@s9eok @alpha10k And the fact that America has the most cases of coronavirus 😐
But it seems like if your Asian then people get worried"
1254534807754694659,2,"@sallymcmanus And suddenly using such concern about job loss, mental health and the impact of economic and social exclusion when they didn’t give a toss about these growing issues before Covid-19."
1262363841813512194,4,@sam4ng @EricTrump You’re a hero Cuomo put Coronavirus patients in nursing homes! He also has given illegal aliens drivers licenses and is trying to give them stimulus money but I understand he’s your champion! Sam are you an illegal alien also?
1257006115587571712,4,"@sam_m54 @TrailBlazers39 @EarthquakeOreg1 @donelkins ""A state guideline says nursing homes cannot refuse to take patients from hospitals solely because they have the coronavirus."""
1287837306091642881,1,"@samkelemaseko Stakes are too high, Covid 19 tender temptation is irressistable. Rich people can never be credible leaders in the struggle of the poor masses."
1267275184253423616,0,"@sammmyak7 The blacks have been used one more time thinking they're fighting for justice ,Floyd was just a victim, this was all planned to cause caius and spread the virus faster so soon enough,  ya'll should expect more death numbers on covid 19"
1307219874209554435,2,"@samstebbings18 @Telegraph @PhilipDaviesUK @christopherhope @ChoppersPodcast Yes, but they can get a job somewhere else. The coronavirus will eventually go. The BBC is pointless and a waste of money. The only has 22,401 in 2019, so it's only a small proportion in the country that would go and even so most of the roles will still be needed."
1249433540657324032,0,"@sandweeeech @MsBlaireWhite All of those things are a miracle to even happen. The coronavirus is a disease that spreads through the human population. But sure, be a smartass about it and compare something that’s killing thousands of people to a tree falling on you. Good job 👍🏻"
1261999971643031553,1,"@sarahlazare @inthesetimesmag @DrTomFrieden 8/ We already know Black, Latino and poor people are disproportionately dying from Covid-19—this horrific trend is almost certain to continue in subsequent spikes-- per https://t.co/jqR6MUuSBF BY @sarahlazare"
1260179125404303360,0,"@sarojGi57141704 @damle_brajesh Jails and prisons are at a high risk of becoming ""incubators"" for the coronavirus. Govt. must take immediate steps. All prisoners of elderly age group should be released, as they're more prone to diseases. #GrantParoleToSecurePrisoners"
1302178766764924928,2,@saurabhpatelguj Sir.....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life.....
1304258974984925184,0,"@seanhannity Cuomo sent covid 19 patients to nursing homes in March. He killed thousands of elderly people. Also their family and healthcare workers.
#CuomoKilledGrandma 
#CuomoIsAMurderer 
#CuomoKilledNana"
1283799066699280385,1,@senatemajldr you know you are one sorry son of a b****. You have held up relief from poor people for two months now and now you want to send their school children Skagit covid-19. I just to do your Puppet Masters bidding
1299211637342134274,0,"@shamanartist @monica69_nana A White house senior coldly said to Journalist Jim Acosta that “everyone will eventually get the Coronavirus”so why bother putting on a mask at the White House. this is really really a disgusting attitude,and promotes a reckless behavior in putting others lives in danger."
1283378930624409600,2,"@sjonyems @LadyLiminal1 And 2. Covid19 is going to be really tough on the job market for archaeologists just like everyone else. In fact, I've made the decision to not pursue archaeology anymore, simply because it will be such a rocky career path for years to  come (no pun intended!)."
1266998175782453248,1,"@skaijackson Donal Trump is racist cuz he called Chinese people(or china) the "" Chinese virus"" I'M CHINESE but I'm not from china and i'm speacking out for the chinese and asian . Therefore He's racist."
1284143847094857729,0,"@soledadobrien NC GOP Senator @ThomTillis blames Hispanics for their high rate of coronavirus cases and deaths, says they don't social-distance or wear masks enough despite data showing they comply more than white people https://t.co/keqRxl0k9F"
1286775141540782086,1,@sonofthedrago11 @RetroHellspawn There's no such thing as the 'hwhite' race' sorry. Try again? Also extremist name me a single leftist country that hasn't effectively dealt with Covid 19 and I'll name all the right wing countries that are deliberately complicit to it for the sake of protecting their own wealth?
1247746912700092419,1,"@southernwoman49 Yes Coronavirus...so unfortunate
The Whites don't like we blacks
They just pretend as if they do..
And they do go to church to as Christians.....
MAN TO MAN IS SO UNJUST 😕"
1261232245874049024,1,@spectator Sturgeon is doing a shambolic job on tackling Coronavirus in Scotland but gets a free pass from all the bias bullshitting tv media https://t.co/4ErXs48INz
1283498943301722112,0,@spikedonline @jowilliams293 According to @spikedonline Covid-19 has only ever been a threat to the elderly and/or clinically vulnerable: everyone else should continue to get up close &amp; personal.  That stance has panned out well in Florida and Arizona.
1298313207824748545,0,"@stephenjudkins @sonik0909 @NateSilver538 It's not about sounding small. They are actually small. The overall risk of death from Covid-19 is less than 1% of all infections. A plurality of all cases is estimated by the CDC to be purely asymptomatic. The chronically ill and elderly are at most danger, not everyone"
1296956019424272391,0,"@sterlinginks @ADmomof3 @rickklein @DavidMuir It’s not that surprising. We’ve known for awhile that Covid-19 hits the elderly hardest — part of the reason why it’s annoying when Dems and “scientists” continue to say that covid doesn’t discriminate (it obviously does, they just want you scared). Flu much deadlier for children"
1283200142254968832,4,"@stevenmnuchin1 Each person is struggling by the impact of covid-19  please help everyone with the next stimulus package. Do not set smaller limitations - everyone needs a large amount of help right now due to job loss, furloughs, shutdowns and/or reduction of hours."
1288006130245857281,1,@sunstaronline  Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire https://t.co/gLTrBcieoW
1295030416752033792,0,"@supriya_sule #Maharashtra Reports Over 11,000 New COVID Cases As Death Count Breaches 20,000. which pushed its overall tally to 5,95,865&gt;&gt;Sitting in home all-time failed to tackle Coronavirus after a long time also-why are u sit cm post-Mr.Thekeray?-Go &amp; do some other job...."
1306479090099257344,2,"@talkRADIO @ShirleyPressler Yes I do, its not just the coronavirus going on in this country we have children vulnerable &amp; elderly people struggling to get by.The nurses and doctors who saved his life he refuses them a payrise meaning they are going to foodbanks while he gives mp's another pay rise."
1243606279303630850,2,@tanamongeau Due to the effects of coronavirus I have lost my job 😔 please help if you can. My cash app is £elljp 💗
1283882178456231941,2,@tcataog @BenCox83 @DougJBalloon I’m not sure it says anything either way about those programs. Polls are being driven by Trump’s Covid-19 response and ensuing unemployment.
1287327236186570752,1,@tcsnoticias  Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire. 600 Muslims died in towers https://t.co/Vy6lGl2q7G
1296829685356208136,1,"@tearsfortheusa @funder Every Republican spent their time apologizing to DeJoy &amp; telling him how great he is.

DeJoy admits he has $15B in profits since Coronavirus.

Johnson accuses we the people of ""ginned up"" complaints &amp; falling back on his standard, ""political hit job"" arguments for all things GOP."
1257368264352714752,0,"@tedlieu @realDonaldTrump 20,000 out of 67,000 US coronavirus death were from nursing homes. Why wouldn't you advocate resources to save them instead of wasting it on testing the much less vulnerable population? Dont you care about our elderly? Is it cuz NY screwed it up but governor is a Dem?"
1288699576967294977,1,"@tedlieu @realDonaldTrump Im of asian descent to include being born there. I also served during Kosovo and 911.

I approve the message you stupid chinese virus."
1276033912783818752,1,@tedlieu @realDonaldTrump Sad brainwashed by socialist Dems . give a dam’n about blacks only when elections! These chaos including Covid 19 created by Dems . Democrats lawlessness will bankrupt the state !!!!
1257743533437583361,6,"@the_resistor @realDonaldTrump Why are Govenors elected?  It really that simple.  When Govenors like Cuomo order infected people be put in nursing homes. 1,700 dead later.  Not Trumps fault.  100%  of the word has Covid19 deaths.  What's the % of world leaders from all ideologies getting it wrong?"
1285270612123029505,1,@theage  Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire https://t.co/XdIkjafErH
1306264824725352449,0,"@thebradfordfile @realDonaldTrump MSN-Feb 7, Trump Avoided Overreacting to the Coronavirus-Mission Accomplished!!

FOX-Virus has now killed over 196,000 &amp; infected over 6.6 million

WSJ-Wave of family evictions, permanent job layoffs and buyouts to reduce work force due to the virus

Trump lied and has no plan to https://t.co/eynJAY4Kgp"
1297920156245594113,2,@theestallion Laid off bc of Covid 19. Single mother with a 2 year old. Could definitely use a win !! Thanks 😊 in advance #WAPARTY $lilbigmomas18 #ProtectBlackWomen
1262866822153621504,0,"@thehill Trump is bringing our country back to increased cases of Coronavirus and death. He wouldn’t care if all minorities disappeared. In fact, he would prefer it."
1277084344818044929,2,"@thekrissychula I lost my job and my car because of Covid 19. My partner just tested positive and cannot work. We can not pay our bills. I’m embarrassed to do this but, anything helps. We are struggling. CashApp - GhostyFlane"
1244355063398707206,4,"@thepostemail Please my comments below @Jerome_Corsi's tweet about the 2T #CAREAct, .@POTUS .@realDonaldTrump, #USGov is Bankrupt, &amp; the #Coronovirus #COVID19. .@BunnyHopkins17
https://t.co/XXG3xKPv10"
1287910050577743878,7,@therealboon wHo funded wuhan and who denied the elderly a cheap generic cure? https://t.co/Qrkybzexn9
1263337649005367301,2,"@therealjuicyj Im not mad with nobody, but I'm angry with this fucking virus, I lost my job due covid19. my mother have cancer en their uterus and i don't have money to help her, if u can help her , i will greatfull you. 
Thank you MAN ❤️

HER CASHAPP $MaglysC https://t.co/VDMGJto6UG"
1250024496666476545,1,"@tmoore0511 @KUEFC @XtinaScott @ProfKarolSikora The flu tends to be seasonal, and tends to effect the elderly. 

Covid-19 effects people of all ages and we can't contain it.

So you are more worried about money and mental health than doubling death rates if not more a year for the sake of people feeling happier to go outside?"
1276211570876522504,0,@tracybeanz @Tractor444 Remember in the beginning of pandemic  CNN said that more  blacks died from coronavirus then white?
1243994680204779521,0,@vanillatrapsoul @whosyourbatty and? he didnt lie. mainland chinese people are disgusting period. im east asian and we dont like them here in my country. you americans are weird af for defending them this is why your country has the highest cases of covid-19
1262877273109213185,6,"@vicpac22 @GovMurphy He didn't shut down the roads during Passover; hence, NYC &amp; CT cars coming into NJ.  Most affected:  Lakewood. Also, he placed coronavirus patients into nursing homes. My hubby's aunt died because of him."
1266735493980528640,5,"@vijayrupanibjp @CMOGuj Good work in Ahmedabad about Covid 19.But more nursing staff are on contract, when permanent job."
1248588755662864386,2,"@visamali @Badruddeen A Request to all Humanity Volunteers on Earth.Please come forward with the help of the poor who are suffering from coronavirus and coronavirus Affected inBangladesh.
Bank account name: md saiful islam
Account number:0281340105859
Branch:Eliotgonj
Social Islami bank bangladesh ltd https://t.co/O5PLuZN6Da"
1284335590956134400,0,"@wdunlap @SonicDeanBoom Deaths to Covid-19 are rare for people under 65, yet the media circulates stories   about the few under 65 who get sick, making it look like it's a terrible danger to everyone.

Schools should never have closed. Keep young people in school so they are away from old people."
1304746130887016448,5,"@wejinyasam Yes ooo senior man I'm really happy to hear you saying that even though you are doing it's during the break but now that the league has fully resume back may God continue to bless you and give you more of talents, my sympathy goes to the victims of the covid19 wish everyone well."
1287578515894870016,2,"@xoJae2K My life has changed a lot since Covid19 came, being a mother and not having the help of a man at home is very difficult, I have more than two months without a job, I need financial help until I return to work, if anyone wants to help, do it here https://t.co/CJmljEGnzX"
1253909419827638273,1,@xposingracists @now_whose @tiktok_us is from China. So is #Covid_19 The Chinese notoriously mistreat African Americans in their country. https://t.co/wSXzNdkv9Y
1294971172879097856,2,@ysjagan  honorable AP cm sir my name is vallepalli Krishna Kumar  I completed https://t.co/ZEEQjdAVv6 degree  I lost my job this situation reason for covid 19  present I have no any job I got married and one son  I am suffering  financial problem please give me any job
1292666306496471040,0,@zenpoetsociety @RobManess Democrat governors and mayors caused most of the virus deaths. Forcing sick people in nursing homes with heathy people. Not allowing doctors to give patients with the virus the cure. #coronavirus
1290271103357657089,5,@zfrmrza You have done excellent job during Covid 19
1267178096337096704,1,"@zoeyjaxmisiu @IngrahamAngle The cause of these riots is Republican- Trump is solely Responsible for not changing the culture of police, for insuring that minorities suffered more deaths from Covid-19, for inciting violence by his stupid mouth"
1258173668644945920,0,A Beloved 29-Year-Old People Magazine Staffer Died Of The Coronavirus  https://t.co/YFJ8TiA7Qk
1257231657356181504,4,"A German constitutional court decision on the legality
 of the ECB’s asset purchasing programme was also weighing on sentiment in Europe, 
as it could undermine the central bank’s Covid-19 response."
1251505541748264960,1,A Nurse’s Texts Lay Bare the Coronavirus Horror at Nursing Homes https://t.co/1HmmH2Gj8z via @Yahoo
1289976402637230080,1,"A cult willing to die, trying to make America white again. &amp; If they die in a race war, or of coronavirus, as a foot soldier in pursuit of economic prosperity, “it was gods will”... all similar to Islamic jihad. – – And some of these are your police officers, sheriffs, judges https://t.co/0Bvx0A14Nl"
1254867298155978752,4,"A federal program to aid small businesses during the coronavirus pandemic still isn’t helping the smallest, or those owned by minorities, critics say. https://t.co/wu6vh1384e"
1243454885531549701,1,"A group of mentally handicapped people, the country is in distress, instead of helping, but stepping on it. Do you really think that others say ‘Chinese virus’, ’Wuhan virus’,you can be distinguished?Ony together fight it!"
1288123456614105091,2,A new class of shopper — encompassing 70% of SA’s population — has little or no money because of the Covid-19 lockdown. Yet they make up the bulk of the labour force. https://t.co/InX7c3KicS
1296944008200097793,4,"A pervasive word prominent in the @DNC apparatchik &amp; Big-Pharma between such interlocutors as Dr Fauci, @NYGovCuomo, &amp; @ScottGottliebMD is: INCONVENIENCE — #Covid19 #lockdowns must remain in spite of their 'inconvenience'.

The jackbooted rich force the poor into poverty. https://t.co/uahxDqlwGc"
1301468687019511813,1,"A psycho fake prez promotes killing of protesters, his Gestapo troops run wild in country killing blacks&amp; his human trafficking goes unstopped, his Chinese virus he paid keeps killing&amp;it's more important to get Nancy without a mask?Jesus this country deserves Satan Trump."
1249675223227666433,2,A senior SNP MP has made a fresh call for the UK Government to support EU citizens and ensure that their rights are not impacted by the Coronavirus pandemic https://t.co/2UNG5jaNlE
1283015492928786433,0,A senior lecturer at the UoN succumbs to covid-19 - https://t.co/N0xdARIoam
1300496180028284931,2,"A single mother of seven on Long Island says she was fired for having Covid-19 by FDR Services, a laundry company that services hospitals. https://t.co/wlmSx9P6NO"
1251187278690627590,0,"A state report finds 19 of New York’s nursing homes have had at least 20 deaths linked to the coronavirus pandemic. One Brooklyn home was listed as having 55 deaths. Four homes, in the Bronx, Queens and Staten Island, were listed as having more than 40. https://t.co/wqPvqFINcl"
1258320764559908864,2,"A third of senior hospitality executives anticipate they will need to permanently close pub, bar and restaurant sites because of the coronavirus crisis, and 69% said they felt pessimistic about the future of their business https://t.co/DBHc9YlLeX"
1281790846061490177,1,A thread - if you care about us... Please read #COVID__19 #coronavirus #disabled #chronicillness #immunocompromised
1250657476371939329,1,"A topic about a stimulus package will be raised to assist during Covid 19, clever Blacks will tell you about inflation. They are comfortable talking about food parcels corruption than to talk about money. I see why we never demanded reparations. Who bewitched us ?"
1243667138566598656,1,A white supremacy entitled woman just had to curse at me for wearing a surgical mask in public. People of Asian descent aren’t safe here. #ou #ourexperience #norman #ok #normanok #endracism #COVID19 #CoronaLockdown #SocialDistanacing #CoronavirusOutbreak
1248379007361417218,1,"AAAYA condemns the divisive rhetoric that has intentionally categorized #COVID19 as the “Chinese” virus. We are deeply concerned about the increased reports of anti-Asian discrimination, prejudice, and harassment globally. Read our full statement here: https://t.co/tszdZfMp5f https://t.co/Z6S9LqvjfS"
1261254947481493504,0,"About 5,400 people have died in NY nursing homes from coronavirus. That’s more than the total coronavirus deaths in all but 2 states (NJ/MA)."
1262106143570096128,0,"Absolutely knowing older people were vulnerable Democrats targeted nursing homes with coronavirus patients.
Also withholding hydroxychloroquine from veterans and other old people might as well have killed him their selves and they did it I think because they vote for Trump."
1298013727585861634,1,"Activists protest Brigham &amp; Women, say not enough minorities included in Covid-19 vaccine trial - WHDH 7News https://t.co/sEMlkEOZBI"
1287026071293104129,1,"African Americans are right on point: 84 Georgians died yesterday due to Corona. And 100 Blacks shot each other over the weekend in Chicago. So the Black on Black crime is more deadly than Covid 19. And don't get mad at me, I didnt make these stats! T."
1251186036983488512,1,"After Trump started calling #Covid19 ""the Chinese virus"" calls to mental health hotline from Asian Americans jumped sharply, according to @PublicIntegrity @NBCNews report. #WashTheHate #AAPI #CovidUnequal https://t.co/nRvkbtdx5g"
1258000205418426369,2,"AirBnb is laying off about 25% of its workers due to the coronavirus crisis; says it will help departing staff find new job opportunities
https://t.co/UdERNNjp7b"
1248076484440289280,4,Alabama removes controversial ventilator guidelines that denied coronavirus care to disabled https://t.co/obNQdEgY8S
1303163040053882880,4,All india government place business taxes only covid 19 patient help india people and very very poor people help all india state government place business work mall and small complex taxes fund only very very poor road side sleep school apply government
1245290947333828610,1,All the evil politicians that has diverted what is met for the poor will contract the coronavirus
1257693734025801735,2,"All this Malarkey.Guess Covid19 haven't ta
ught u any lesson. Loose your job = loose your insurance. Health Insurance must not be tied to employment.

 thttps://www.heritage.org/medicare/commentary/medicare-all-would-ruin-the-care-americans-already"
1243659685409980416,2,"Almost one in four Americans lost job or furloughed because of coronavirus, poll finds https://t.co/icH5Z8Y0MS"
1297726428004352001,2,"Also, is the Coronavirus crap going to end in November after the election orrrr what....?? Cuz I wanna keep my job☹️"
1293676272468385794,0,"Also, many of the usual poll workers are in vulnerable-to-coronavirus categories and are opting out this year. If you are able to do so, please consider signing up! If there arent enuf workers, polling stations are closed (I believe it is a paid job)

https://t.co/36Eslp9um2"
1299659597368774656,0,"Also:  @ start of #covid19victoria Morrison KNEW THERE WAS COMMUNITY TRANSMISSION What did he do ab making sure the elderly R protected against comm transm getting into #AgedCare? Went off to watch footie, drink bear &amp; wave his scarf around. #melbournelockdown  #IStandWithDan"
1251253150918508550,0,"Alumnus of the history department doctoral program. Safe journey. Brian Miller, whose blindness inspired a career helping disabled students, dies of covid-19 - The Washington Post https://t.co/cCXDfKfsu2"
1294149955796578304,0,"Am I the only ONE seein this.I Calculated The Numbers.What's w/all The Fukery @CDCgov YOU ShutDown Our Economy for 16 Covid19 Deaths a day.More People die daily from Pneumonia, Flu, Minority to Minority Killings, Suicide, Accidents, Abuse etc  @realDonaldTrump @FoxNews #Plandemic https://t.co/0AIduHzAxp"
1309355728637837312,1,"Am I the only one who thinks Covid-19 is Trumps easy equivalent to the gas chambers?  He’s killing the minorities, the people he’s shown to hate through his own words, by intentionally ignoring the science and data and not implementing protocols to eradicate it from the US."
1276285276739043329,1,"Amazed at how people are making the coronavirus a political issue. It doesn’t seem to distinguish between any given political party. Nor any particular race, age or religious affiliation. You better wear your mask. #COVID19"
1249344082763304965,1,America is people of color is being target with Covid-19  for Trump Hacking Election again believe it or not White folks are being targeted with this Foreign Interference for Trump to take over America listen key words Make  America Great Again .
1283510068281999361,2,"American Airlines warns 25,000 employees about potential job cuts as coronavirus continues to sap demand

https://t.co/UyvRHuBnZ5"
1300610907442216961,0,"American colleges are blaming partying students for a spike in Covid-19 cases. But there's more to it than that. Check out how James Madison University is mishandling Covid-19, per the chair of the student government Covid-19 response committee. Heads should roll. @JMU"
1249202313081884677,6,"An interesting article..perhaps multi generational living (&amp; family support traditions) is a factor also refusal (by feral youths) to follow social distancing rules as well???
BBC News - Coronavirus: Ethnic minorities 'are a third' of patients https://t.co/GzO94wayXg"
1257381967164854273,2,An unexpected Covid-19 casualty - salaries slashed for senior staffers at the NRA https://t.co/mYu5tKyYZe
1296533218049441792,0,An ‘Unprecedented’ Effort to Stop the Coronavirus in Nursing Homes https://t.co/Y6EdIsHaPD https://t.co/egL2ReWyHr
1262406122750857222,1,And Florida hosts a multitude of elderly people who are more susceptible to Covid-19. https://t.co/3MfhVnAq11
1290466241451372545,2,And all essential workers should STILL be getting hazard pay. My job cut the little they were giving like coronavirus is gone!!
1242477176928104450,5,And be mindful of what you buy at the store. What you buy means someone else can't buy it (like an elderly or healthcare worker).  #COVIDー19 #coronapocolypse #coronavirus #CoronavirusLockdown #HelpEachOther
1309452043602595842,4,"Angela Ferguson, Director at Saffery Champness, comments on the Chancellor’s announcement of a new Job Support Scheme to replace the current #furlough scheme. https://t.co/PsoonEEnbK #JobSupportScheme #coronavirus https://t.co/JxR2XaCWGi"
1251845542088339456,0,Anger in Sweden as elderly pay price for coronavirus strategy | World news | The Guardian https://t.co/xQo0RNdqTj
1284246195624382466,0,Anyone responsable for putting covid19 patients into nursing homes killed those people and deserve to go to jail for life for murder#covid19
1248113464117207040,0,"April 9th @ 05:00am - Coronavirus Worldwide. A total of 1099663 active #coronavirus cases, 88503 deaths &amp; 330588 recoveries. #Covid_19 #COVIDー19 https://t.co/CDxWte82qH https://t.co/0nMDOF2Ssp"
1250072612824322051,3,Are you an employer who is having to furlough staff? Find out more about the Coronavirus Job Retention Scheme and which staff can be furloughed as part of the scheme. https://t.co/tZp6hCq3Y8 https://t.co/SjlYJFkLJX
1296829360972926977,3,"Are you aware of the upcoming changes to the #Coronavirus Job Retention Scheme?

Read all about it in our latest post ⬇️

https://t.co/0H8PcrglTC"
1289199549039304704,3,"Are you caring, motivated and enthusiastic? Join our Reablement team and make a huge difference to people in Bristol. You'll help the elderly, vulnerable and those who have had #coronavirus as they come out of hospital. 

Apply here: https://t.co/W6pQiRYubJ https://t.co/yPyAxrnwpQ"
1276261243821662210,1,"Are you getting it yet? BLM is a TERRORIST GROUP.  Start protecting your community. Black supremacist felons are intentionally spreading Covid 19 while assassinating  and raping White, Asian and Jewish victims."
1261231109305745408,3,"Are you looking for a new opportunity? 🔍 

Whether that be part-time, full-time, you can use our website to search for online training, resources and vacancies available during the #Coronavirus outbreak ▶️  https://t.co/hJWiYst3nQ

💻📲

#Job #Training #Resources https://t.co/QOzbqg5WAY"
1277460095610368002,0,Arizona nursing homes brace for another coronavirus surge as cases rise https://t.co/7apxUMD5GV
1270341694802677760,0,"Arvind Kejriwal Takes Coronavirus Test, Feeling ""Slightly Better"": Sources - NDTV https://t.co/Lldb9Xz4nu please get well with a big heart country state and humanity need your services with gods grace"
1288504941716344832,3,"As CNN reminds us, there are two choices for president this year: Biden or Trump. This is NOT a good year for a protest vote. Reasons: failed covid-19 response, erosion of US leadership position, divisive cultural politics. #Election2020
https://t.co/TdW7bXnjhU"
